html_url,stargazers_count,language,topics,description,loc,source_files,model_files,data_files,type,relation,,,
https://github.com/psteinb/deeprace,10,Python,,benchmark suite to measure the turnaround of deep learning frameworks,5816,84,0,2,TODO: <>,TODO: <>,,,
https://github.com/spectrochempy/spectrochempy,89,Python,chemistry|data-analysis|datasets|ftir|ftir-data-analysis|infrared|nmr|nmr-data|nmr-spectroscopy|processing|python|raman|raman-spectra|raman-spectroscopy|spectroscopy|uv-vis,"SpectroChemPy is a framework for processing, analyzing and modeling spectroscopic data for chemistry with Python",36597,338,0,44,TODO: <>,TODO: <>,,,
https://github.com/ray-project/xgboost_ray,121,Python,dask|data-science|kaggle|machine-learning|modin|xgboost,Distributed XGBoost on Ray,8902,73,0,2,TODO: <>,TODO: <>,,,
https://github.com/ORNL/HydraGNN,25,Python,machine-learning,Distributed PyTorch implementation of multi-headed graph convolutional neural networks,6993,72,0,20,TODO: <>,TODO: <>,,,
https://github.com/brickbots/PiFinder,113,Python,, A plate solving telescope finder based around a Raspberry PI and RPI HQ Camera,6319,58,0,228,TODO: <>,TODO: <>,,,
https://github.com/jeffreysijuntan/CryptGPU,64,Python,,,7452,51,0,2,TODO: <>,TODO: <>,,,
https://github.com/erfanzar/EasyDeL,52,Python,flax|gpt|jax|machine-learning|mojo|nlp|optax|pytorch|transformers,EasyDeL is an OpenSource Library to make your training faster and more Optimized With cool Options for training and serving Both in Python And Mojo????,11405,67,0,5,TODO: <>,TODO: <>,,,
https://github.com/09tangriro/Pearl,48,Python,evolutionary-algorithms|evolutionary-computation|model-based-reinforcement-learning|pearl|python|pytorch|reinforcement-learning|research,Adaptable tools to make reinforcement learning and evolutionary computation algorithms.,6203,64,0,2,TODO: <>,TODO: <>,,,
https://github.com/aws-samples/mlops-at-edge-for-quality-inspection,14,Python,,,7294,49,0,294,TODO: <>,TODO: <>,,,
https://github.com/cogsys-tuebingen/PAL,20,Python,,Reference implementation of the PAL optimizer,7012,57,0,17,TODO: <>,TODO: <>,,,
https://github.com/kingjr/jr-tools,10,Python,,,5423,53,0,1,TODO: <>,TODO: <>,,,
https://github.com/tensorfork/OBST,14,Python,,Your fruity companion for transformers,5327,48,0,5,TODO: <>,TODO: <>,,,
https://github.com/sigopt/sigopt-server,26,Python,experimentation|hyperparameter-optimization|optimization|visualization,"Open Source version of SigOpt API, performing hyperparameter optimization and visualization",55710,1545,0,26,TODO: <>,TODO: <>,,,
https://github.com/allenai/faithful-nmn,13,Python,,Evaluating and improving the faithfulness of the interpretations offered by Neural Module Networks,8462,47,0,5,TODO: <>,TODO: <>,,,
https://github.com/CentML/DeepView.Predict,11,Python,,???? Execution time predictions for deep neural network training iterations across different GPUs. ,7019,105,5,8,TODO: <>,TODO: <>,,,
https://github.com/usccolumbia/deeperGATGNN,33,Python,,Scalable graph neural networks for materials property prediction,8383,45,0,17,TODO: <>,TODO: <>,,,
https://github.com/microsoft/graspologic,322,Python,data-science|graph|graph-statistics|machine-learning|networks|python,Python package for graph statistics,16888,178,0,46,TODO: <>,TODO: <>,,,
https://github.com/MagicTheDev/ClashKing,16,Python,,An Open Source Clash Of Clans Bot aiming to cover all possible features & do the heavy lifting so others don?????????t ha,23727,160,0,398,TODO: <>,TODO: <>,,,
https://github.com/dPys/PyNets,114,Python,brain-connectivity|decision-trees|dipy|dmri|ensemble-learning|ensemble-sampling|fmri|fuzzy-logic|graph-neural-networks|gridsearch|multiverse|networks|networkx|nilearn|nipype|optimization|tractography|workflow,A Reproducible Workflow for Structural and Functional Connectome Ensemble Learning,33445,89,0,55,TODO: <>,TODO: <>,,,
https://github.com/nintendops/EPN_PointCloud,96,Python,,PyTorch implementation for the paper Equivariant Point Network for 3D Point Cloud Analysis (CVPR2021). ,5411,70,0,4,TODO: <>,TODO: <>,,,
https://github.com/hanish3464/WORD-pytorch,34,Python,,Webtoon Object Recognition and Detection(WORD),8809,133,0,29,TODO: <>,TODO: <>,,,
https://github.com/wasiahmad/PLBART,173,Python,code-intelligence|language-model|nlp|programming-language|representation-learning,"Official code of our work, Unified Pre-training for Program Understanding and Generation [NAACL 2021].",6439,93,0,14,TODO: <>,TODO: <>,,,
https://github.com/audunarn/ANYstructure,36,Python,analysis-framework|beam-section|buckling|cylinders|design-of-offshore-steel-structures|dnv-os-c101|dnvgl-os-c101|dnvgl-rp-c201|dnvgl-rp-c203|fatigue-analysis|girder|gui-based|naval-architecture|optimization-tools|plate-thickness|plates|structural-engineering,ANYstructure is the ultimate steel structure design tool for plate fields and cylinders. Weight optimization for all structures with machine learning capabilities. Calculations are based on DNV standards and rules.,19054,46,0,22,TODO: <>,TODO: <>,,,
https://github.com/duyichao/MINETrans-IWSLT23,12,Python,,"Official implementation of our IWSLT 2023 paper ""The MineTrans Systems for IWSLT 2023 Offline Speech Translation and Speech-to-Speech Translation Tasks""",95274,776,1,40,TODO: <>,TODO: <>,,,
https://github.com/mrnabati/CenterFusion,475,Python,,CenterFusion: Center-based Radar and Camera Fusion for 3D Object Detection,10377,67,0,66,TODO: <>,TODO: <>,,,
https://github.com/bdusell/nondeterministic-stack-rnn,15,Python,conll2020|deep-learning|iclr2022|iclr2023|language-model|machine-learning|neural-networks|nlp|pytorch|rnn|stack,"Code for the paper ""The Surprising Computational Power of Nondeterministic Stack RNNs"" (DuSell and Chiang, 2023)",10340,113,0,0,TODO: <>,TODO: <>,,,
https://github.com/KaijuML/data-to-text-hierarchical,80,Python,hierarchical-models|natural-language-generation|nlg|rotowire,"Code for A Hierarchical Model for Data-to-Text Generation  (Rebuffel, Soulier, Scoutheeten, Gallinari; ECIR 2020)",11219,104,2,2,TODO: <>,TODO: <>,,,
https://github.com/SuperDuperDB/superduperdb,220,Python,ai|hacktoberfest|langchain|llm|long-term-memory|machine-learning|ml|mlops|mongodb|openai-api|python|pytorch|scikit-learn|sklearn|torch|transformers|vector-database|vector-search,"???? SuperDuperDB: Bring AI to your favourite database! Integrate, train and manage any AI models and APIs directly with your database and your data. ",12053,187,0,51,TODO: <>,TODO: <>,,,
https://github.com/HuangJunJie2017/UDP-Pose,297,Python,, Official code of The Devil is in the Details: Delving into Unbiased Data Processing for Human Pose Estimation,39854,356,0,82,TODO: <>,TODO: <>,,,
https://github.com/genp/cocottributes,43,Python,,Code use to create COCO Attributes dataset and experiments in the associate ECCV 2016 paper. ,7263,113,0,2,TODO: <>,TODO: <>,,,
https://github.com/shulin16/ELIEI,10,Python,computer-vision|low-light-image-enhancement,[ICIP2023] ELIEI: Enhancing Low-light Images Using Infrared Encoded Images,14570,115,0,5,TODO: <>,TODO: <>,,,
https://github.com/SpaceNetChallenge/SpaceNet_Off_Nadir_Solutions,167,Python,,Winning algorithms for the SpaceNet 4: Off-Nadir Building Footprint Detection Challenge,19228,153,0,58,TODO: <>,TODO: <>,,,
https://github.com/SonyCSLParis/interactive-spectrogram-inpainting,37,Python,audio|gansynth|nsynth|vq-vae|vq-vae-2,Implementation of the framework described in the paper Spectrogram Inpainting for Interactive Generation of Instrument Sounds published at the 2020 Joint Conference on AI Music Creativity.,6743,37,0,2,TODO: <>,TODO: <>,,,
https://github.com/jiangjiechen/LOREN,45,Python,explainable-ai|fact-checking|interpretability|reasoning,"Resources for our AAAI 2022 paper: ""LOREN: Logic-Regularized Reasoning for Interpretable Fact Verification"".",7878,66,0,3,TODO: <>,TODO: <>,,,
https://github.com/RizwanMunawar/yolov5-object-tracking,70,Python,computer-vision|object-detection|object-tracking|streamlit-dashboard|yolov5,"YOLOv5 Object Tracking + Detection + Object Blurring + Streamlit Dashboard Using OpenCV, PyTorch and Streamlit",6424,40,0,3,TODO: <>,TODO: <>,,,
https://github.com/RUCKBReasoning/GLM-Dialog,57,Python,,,14474,230,0,21,TODO: <>,TODO: <>,,,
https://github.com/ashawkey/dimr,25,Python,,[ECCV 2022] Disentangled Instance Mesh Reconstruction,18878,42,0,5,TODO: <>,TODO: <>,,,
https://github.com/Madaoer/S3IM-Neural-Fields,178,Python,iccv2023|nerf|neural-radiance-fields|neus|s3im,"[ICCV 2023] Pytorch implementation of ""S3IM: Stochastic Structural SIMilarity and Its Unreasonable Effectiveness for Neural Fields"".",7058,65,0,4,TODO: <>,TODO: <>,,,
https://github.com/CybersecurityForDemocracy/FacebookApiPolAdsCollector,31,Python,,Collector for Facebook's Political Ad API,5818,30,0,802,TODO: <>,TODO: <>,,,
https://github.com/ermongroup/multiagent-gail,74,Python,,,9893,83,0,4,TODO: <>,TODO: <>,,,
https://github.com/groq/mlagility,16,Python,,Machine Learning Agility (MLAgility) benchmark and benchmarking tools,27415,2036,0,6,TODO: <>,TODO: <>,,,
https://github.com/acids-ircam/lottery_mir,11,Python,,Ultra-light MIR models with a structured lottery ticket hypothesis approach,11906,83,0,2,TODO: <>,TODO: <>,,,
https://github.com/openpathsampling/openpathsampling,92,Python,,An open source Python framework for transition interface and path sampling calculations.,45013,351,0,28,TODO: <>,TODO: <>,,,
https://github.com/deeplearning-wisc/vos,278,Python,,"source code for ICLR'22 paper ""VOS: Learning What You Don?????????t Know by Virtual Outlier Syn""",12846,87,1,5,TODO: <>,TODO: <>,,,
https://github.com/translearn/safeMotions,16,Python,humanoids|python|robotics|safe-reinforcement-learning,[Humanoids 2022] Learning Collision-free and Torque-limited Robot Trajectories based on Alternative Safe Behaviors,7164,26,0,11,TODO: <>,TODO: <>,,,
https://github.com/llmware-ai/llmware,270,Python,ai|bert|embedding-vectors|embeddings|faiss|generative-ai|information-retrieval|large-language-models|machine-learning|milvus|nlp|parsing|python|pytorch|question-answering|rag|retrieval-augmented-generation|semantic-search|transformers,"Providing enterprise-grade LLM-based development framework, tools, and fine-tuned models.",12869,50,0,1,TODO: <>,TODO: <>,,,
https://github.com/fundamentalvision/Parameterized-AP-Loss,47,Python,,,41599,687,0,10,TODO: <>,TODO: <>,,,
https://github.com/gcunhase/StackedDeBERT,31,Python,,Stacked Denoising BERT for Noisy Text Classification (Neural Networks 2020),7573,99,0,96,TODO: <>,TODO: <>,,,
https://github.com/LcenArthas/JDATA-2019-Snow_leopard,20,Python,,:trophy: JDATA2019 ?????????????????????????????????,44306,357,0,6,TODO: <>,TODO: <>,,,
https://github.com/mlcommons/dynabench,11,Python,,,32835,526,0,226,TODO: <>,TODO: <>,,,
https://github.com/nlpaueb/aueb-absa,25,Python,,,5571,21,0,258,TODO: <>,TODO: <>,,,
https://github.com/mahimanzum/FixEval,18,Python,,"We introduce FixEval , a dataset for competitive programming bug fixing along with a comprehensive test suite and show the necessity of execution based evaluation compared to suboptimal match based evaluation metrics like BLEU, CodeBLEU, Syntax Match, Exact Match etc.",22552,155,0,25,TODO: <>,TODO: <>,,,
https://github.com/casact/FASLR,21,Python,actuarial|reserving,Free Actuarial System for Loss Reserving,9355,123,0,32,TODO: <>,TODO: <>,,,
https://github.com/tmip-emat/tmip-emat,18,Python,,Exploratory Modeling and Analysis Tool,33149,230,0,91,TODO: <>,TODO: <>,,,
https://github.com/SparkJiao/Self-Training-MRC,34,Python,,This is the pytorch implementation of the long paper on ACL 2020: A Self-Training Method for Machine Reading Comprehension with Soft Evidence Extraction.,31549,254,0,10,TODO: <>,TODO: <>,,,
https://github.com/JBEI/edd,13,Python,science|synbio,Repository of standardized biological experimental data and metadata,31038,317,0,147,TODO: <>,TODO: <>,,,
https://github.com/Hourout/linora,11,Python,data-analysis|data-mining|data-science|hyperparameter-optimization|lightgbm|machine-learning|python|xgboost,Simple and efficient tools for data science.,11977,174,0,3,TODO: <>,TODO: <>,,,
https://github.com/LAION-AI/Open-Assistant,35566,Python,ai|assistant|chatgpt|discord-bot|language-model|machine-learning|nextjs|python|rlhf,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",29232,606,0,516,TODO: <>,TODO: <>,,,
https://github.com/eugenesiow/super-image,110,Python,computer-vision|deep-learning|image-processing|image-super-resolution|pytorch|super-resolution,State-of-the-art image super resolution models for PyTorch.,5362,82,0,1,TODO: <>,TODO: <>,,,
https://github.com/jingw2/size_constrained_clustering,43,Python,,Implementation of Size Constrained Clustering Algorithm,65872,42,0,7,TODO: <>,TODO: <>,,,
https://github.com/cambridgeltl/mop,24,Python,,Codes for paper: Mixture-of-Partitions: Infusing Large Biomedical Knowledge Graphs into BERT,141028,711,0,42,TODO: <>,TODO: <>,,,
https://github.com/ttanida/rgrg,73,Python,deep-learning|medical-imaging|natural-language-generation|object-detection|radiology,"Code for the CVPR paper ""Interactive and Explainable Region-guided Radiology Report Generation""",5181,46,0,13,TODO: <>,TODO: <>,,,
https://github.com/microsoft/fastseq,425,Python,,"An efficient implementation of the popular sequence models for text generation, summarization, and translation tasks. https://arxiv.org/pdf/2106.04718.pdf",7478,80,0,6,TODO: <>,TODO: <>,,,
https://github.com/kschmeckpeper/rl_with_videos,27,Python,,Reinforcement Learning with Videos: Combining Offline Observations with Interaction,6449,98,0,1,TODO: <>,TODO: <>,,,
https://github.com/NVlabs/planercnn,510,Python,,PlaneRCNN detects and reconstructs piece-wise planar surfaces from a single RGB image,8738,39,0,6,TODO: <>,TODO: <>,,,
https://github.com/cure-lab/MOODCat,13,Python,,ECCV2022,25563,148,0,4,TODO: <>,TODO: <>,,,
https://github.com/aimagelab/focus-on-impact,12,Python,,,14457,50,0,3,TODO: <>,TODO: <>,,,
https://github.com/zmykevin/UVLP,18,Python,,CVPR 2022 (Oral) Pytorch Code for Unsupervised Vision-and-Language Pre-training via Retrieval-based Multi-Granular Alignment,40602,531,0,17,TODO: <>,TODO: <>,,,
https://github.com/gradio-app/gradio,23104,Python,data-analysis|data-science|data-visualization|deep-learning|deploy|gradio|gradio-interface|hacktoberfest|interface|machine-learning|models|python|python-notebook|ui|ui-components,"Build and share delightful machine learning apps, all in Python. ???????????? Star to support o",45117,851,0,343,TODO: <>,TODO: <>,,,
https://github.com/tunib-ai/oslo,302,Python,,OSLO: Open Source framework for Large-scale model Optimization,17949,114,0,2,TODO: <>,TODO: <>,,,
https://github.com/Guojyjy/CoTV,17,Python,,Cooperative control for traffic light signals and connected autonomous vehicles using deep reinforcement learning,25533,247,0,26,TODO: <>,TODO: <>,,,
https://github.com/ViTAE-Transformer/ViTAE-Transformer,221,Python,ade20k|deep-learning|imagenet|imagenet-classification|mscoco|object-detection|semantic-segmentation|vision-transformer|vitae-transformer,"The official repo for [NeurIPS'21] ""ViTAE: Vision Transformer Advanced by Exploring Intrinsic Inductive Bias"" and [IJCV'22] ""ViTAEv2: Vision Transformer Advanced by Exploring Inductive Bias for Image Recognition and Beyond""",189605,2282,0,189,TODO: <>,TODO: <>,,,
https://github.com/Siddhant-Ray/Network-Traffic-Transformer,15,Python,network-simulator|transfer-learning|transformer,Network Traffic Transformer to learn network dynamics from packet traces. Learn fundamental dynamics with pre-training and fine-tune to multiple applications.,7203,26,0,47,TODO: <>,TODO: <>,,,
https://github.com/yahoo/spivak,21,Python,,,11473,75,0,46,TODO: <>,TODO: <>,,,
https://github.com/mvig-robotflow/rfvision,11,Python,,,59160,594,0,25,TODO: <>,TODO: <>,,,
https://github.com/lil-lab/drif,28,Python,,Dynamic Robot Instruction Following,28923,347,0,201,TODO: <>,TODO: <>,,,
https://github.com/pzivich/zEpid,126,Python,aipw|data-science|epidemiology|epidemiology-analysis|g-computation|g-estimation|g-formula|incidence-rate-ratio|inverse-probability-weights|ipw|odds-ratio|risk-difference|risk-ratio|targeted-maximum-likelihood|tmle,Epidemiology analysis package,10454,51,0,39,TODO: <>,TODO: <>,,,
https://github.com/nexus-stc/hyperboria,101,Python,,,8491,173,0,3,TODO: <>,TODO: <>,,,
