html_url,description,homepage,stargazers_count,language,loc,source_files,model_files,data_files,category,,Research,Library,Toolset,Other/Unknown,Framework,System
https://github.com/dllllb/pytorch-lifestream,A library built upon PyTorch for building embeddings on discrete event sequences using self-supervision,,161,Python,13351,302,0,2,,,,,,,,
https://github.com/gradslam/gradslam,gradslam is an open source differentiable dense SLAM library for PyTorch,https://gradslam.github.io/,1213,Python,10353,69,0,6,,,,,,,,
https://github.com/tensorflow/neural-structured-learning,Training neural models with structured signals.,https://www.tensorflow.org/neural_structured_learning,971,Python,22686,197,0,46,,,,,,,,
https://github.com/LSH9832/edgeyolo,an edge-real-time anchor-free object detector with decent performance,,320,Python,13002,82,0,6,,,,,,,,
https://github.com/dusty-nv/jetson-voice,ASR/NLP/TTS deep learning inference library for NVIDIA Jetson using PyTorch and TensorRT,,134,Python,9009,88,0,18,,,,,,,,
https://github.com/Vipermdl/Faster-Rcnn_Tianchi_Guangdong.pytorch,TianChi   2018ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,18,Python,6601,88,0,6,,,,,,,,
https://github.com/adwardlee/RenderIH,"Official PyTorch implementation of ""RenderIH: A large-scale synthetic dataset for 3D interacting hand pose estimation"", ICCV 2023",,209,Python,24834,174,0,3,,,,,,,,
https://github.com/DMIRLAB-Group/SADGA,The PyTorch implementation of paper SADGA: Structure-Aware Dual Graph Aggregation Network for Text-to-SQL. (NeurIPS 2021),,30,Python,7739,50,0,1,,,,,,,,
https://github.com/vLAR-group/OGC,ýýýýýýýýýýýýOGC in PyTorch (NeurIPS 2022),,93,Python,6108,51,0,9,,,,,,,,
https://github.com/seetaresearch/dragon,A Computation Graph Virtual Machine based Deep Learning Framework.,https://seetadragon.com,101,Python,30344,316,0,36,,,,,,,,
https://github.com/AutoViML/Auto_ViML,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome. Permission Granted upon Request.,,472,Python,7402,14,0,4,,,,,,,,
https://github.com/JunlinHan/BID,"Code for Blind Image Decomposition (BID) and Blind Image Decomposition network (BIDeN). ECCV, 2022.",,97,Python,6223,47,0,5,,,,,,,,
https://github.com/yangbang18/Non-Autoregressive-Video-Captioning,"The PyTorch code of the AAAI2021 paper ""Non-Autoregressive Coarse-to-Fine Video Captioning"".",,53,Python,15843,56,0,0,,,,,,,,
https://github.com/black0017/MedicalZooPytorch,A pytorch-based deep learning framework for multi-modal 2D/3D medical image segmentation,,1510,Python,6174,87,0,23,,,,,,,,
https://github.com/tilman151/rul-adapt,A collection of unsupervised domain adaption algorithms for RUL estimation.,https://krokotsch.eu/rul-adapt/,13,Python,5280,85,0,0,,,,,,,,
https://github.com/Unbabel/OpenKiwi,Open-Source Machine Translation Quality Estimation in PyTorch,https://unbabel.github.io/OpenKiwi/,224,Python,8290,89,0,2,,,,,,,,
https://github.com/mattragoza/LiGAN,Deep generative models of 3D grids for structure-based drug discovery,,197,Python,9217,52,0,1,,,,,,,,
https://github.com/ing-bank/skorecard,scikit-learn compatible tools for building credit risk acceptance models,https://ing-bank.github.io/skorecard/,76,Python,5003,81,0,6,,,,,,,,
https://github.com/yshen47/InfiniteNature-PyTorch,A pytorch version for infiniteNature,,22,Python,11137,84,1,25,,,,,,,,
https://github.com/Algolzw/image-restoration-sde,"Image Restoration with Mean-Reverting Stochastic Differential Equations, ICML 2023. Winning solution of the NTIRE 2023 Image Shadow Removal Challenge.",https://algolzw.github.io/ir-sde/index.html,340,Python,16635,177,1,619,,,,,,,,
https://github.com/sb-ai-lab/RePlay,A recommendation framework for distributed model building and evaluation with PySpark.,https://sb-ai-lab.github.io/RePlay/,70,Python,10841,108,0,11,,,,,,,,
https://github.com/ahmedfgad/GeneticAlgorithmPython,"Source code of PyGAD, a Python 3 library for building the genetic algorithm and training machine learning algorithms (Keras & PyTorch).",https://pygad.readthedocs.io,1531,Python,12922,67,0,2164,,,,,,,,
https://github.com/Enderdead/Pytorch_Quantize_impls,Some recent Quantizing techniques on PyTorch ,,72,Python,5672,104,0,1,,,,,,,,
https://github.com/KyungMinJin/OTPose,OTPose: Occlusion-Aware Transformer for Pose Estimation in Sparsely-Labeled Videos. (SMC 2022),,11,Python,7241,55,0,2,,,,,,,,
https://github.com/AdaptiveMotorControlLab/CEBRA,Learnable latent embeddings for joint behavioral and neural analysis - Official implementation of CEBRA,https://cebra.ai,754,Python,13890,112,0,1,,,,,,,,
https://github.com/YifanXu74/MQ-Det,"Official PyTorch implementation of ""Multi-modal Queried Object Detection in the Wild"" (accepted by NeurIPS 2023)",,158,Python,33628,245,0,3,,,,,,,,
https://github.com/sonyisme/keras-recommendation,Using Keras to implement recommender systems,,328,Python,8120,92,0,4,,,,,,,,
https://github.com/zhpmatrix/cged_tf,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý:ýýýýýýýýýChinese Grammatical Error Diagnosis with Long Short-Term Memory Networksýýýýýýýýý,,51,Python,9399,11,0,0,,,,,,,,
https://github.com/zhaoweicai/cascade-rcnn,Caffe implementation of multiple popular object detection frameworks,,1025,C++,45676,293,3,18,,,,,,,,
https://github.com/zjwang21/mix-phoneme-bert,An unofficial PyTorch implementation of Mix-Phoneme-Bert,,34,Python,155024,1094,0,39,,,,,,,,
https://github.com/CSAILVision/gandissect,Pytorch-based tools for visualizing and understanding the neurons of a GAN.  https://gandissect.csail.mit.edu/,,1764,Python,8331,87,0,23,,,,,,,,
https://github.com/KevinMusgrave/pytorch-metric-learning,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",https://kevinmusgrave.github.io/pytorch-metric-learning/,5521,Python,12254,200,0,43,,,,,,,,
https://github.com/microsoft/DeepSpeed,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.",https://www.deepspeed.ai/,29417,Python,58657,461,1,167,,,,,,,,
https://github.com/postech-ami/HDR-Plenoxels,"[ECCV'22] Official PyTorch Implementation of ""HDR-Plenoxels: Self-Calibrating High Dynamic Range Radiance Fields""",,100,Python,11819,62,0,30,,,,,,,,
https://github.com/Eric-mingjie/rethinking-network-pruning,Rethinking the Value of Network Pruning (Pytorch) (ICLR 2019),,1471,Python,15035,108,0,0,,,,,,,,
https://github.com/pierreant/wine-ml-on-aws-lambda,Training and running a Machine Learning Regression Model on AWS Lambda with Scikit Learn,,25,Python,506303,1665,7,127,,,,,,,,
https://github.com/NRCan/geo-deep-learning,Deep learning applied to georeferenced datasets,https://geo-deep-learning.readthedocs.io/en/latest/,135,Python,7026,55,0,27,,,,,,,,
https://github.com/michaelnny/alpha_zero,A PyTorch implementation of DeepMind's AlphaZero agent to play Go and Gomoku board games,,15,Python,5326,39,0,358,,,,,,,,
https://github.com/alexklwong/learning-topology-synthetic-data,Tensorflow implementation of Learning Topology from Synthetic Data for Unsupervised Depth Completion (RAL 2021 & ICRA 2021),,36,Python,13376,88,0,6,,,,,,,,
https://github.com/Jeffrey-Ede/datasets,Visualization of electron microscopy datasets with deep learning,,13,Python,6628,66,0,34,,,,,,,,
https://github.com/QingruZhang/PLATON,This pytorch package implements PLATON: Pruning Large Transformer Models with Upper Confidence Bound of Weight Importance (ICML 2022).,,27,Python,9144,72,0,44,,,,,,,,
https://github.com/taki0112/Tensorflow2-Cookbook,Simple Tensorflow 2.x Cookbook for easy-to-use,,265,Python,6633,27,0,9,,,,,,,,
https://github.com/jd730/OICR-pytorch,Pytorch Implementation of  Multiple Instance Detection Network with Online Instance Classifier Refinement,,71,Python,13713,81,0,4,,,,,,,,
https://github.com/bytedance/ParaGen,ParaGen is a PyTorch deep learning framework for parallel sequence generation.,,180,Python,13852,268,0,5,,,,,,,,
https://github.com/megvii-research/US3L-CVPR2023,PyTorch implementation of US3L (Accepted to CVPR2023),,31,Python,7934,121,0,0,,,,,,,,
https://github.com/jnulzl/caffe_plus,caffe plus,,22,C++,43514,274,3,25,,,,,,,,
https://github.com/eastmountyxz/AI-for-TensorFlow,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýPythonýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýTensorFlowýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýCNNýýýýýýýýýRNNýýýýýýýýýTensorFboardýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,,78,Python,8360,122,0,104,,,,,,,,
https://github.com/knsong/caffe-mt,"This is a fork of caffe added some useful layers, the original caffe site is https://github.com/BVLC/caffe.",,33,C++,44696,280,3,25,,,,,,,,
https://github.com/zlccccc/3DVG-Transformer,[ICCV2021] 3DVG-Transformer: Relation Modeling for Visual Grounding on Point Clouds,,32,Python,7107,54,0,9,,,,,,,,
https://github.com/Ha0Tang/BiGraphGAN,[BMVC 2020 Oral] Bipartite Graph Reasoning GANs for Person Image Generation,http://disi.unitn.it/~hao.tang/project/BiGraphGAN.htm,128,Python,7870,148,0,4,,,,,,,,
https://github.com/pytorch/translate,Translate - a PyTorch Language Library,,806,Python,18754,111,0,0,,,,,,,,
https://github.com/zimoqingfeng/UMOP,,,31,Python,64476,955,0,30,,,,,,,,
https://github.com/NVlabs/stylegan2,StyleGAN2 - Official TensorFlow Implementation,http://arxiv.org/abs/1912.04958,10623,Python,5202,38,0,3,,,,,,,,
https://github.com/jyh2986/Active-Shift,Caffe implementation for Active Shift Layer(ASL) ,,31,C++,43407,271,3,27,,,,,,,,
https://github.com/JDAI-CV/FaceX-Zoo,A PyTorch Toolbox for Face Recognition,https://arxiv.org/pdf/2101.04407.pdf,1760,Python,17675,237,4,59,,,,,,,,
https://github.com/Adamdad/KnowledgeFactor,[ECCV2022] Factorizing Knowledge in Neural Networks,,76,Python,11500,181,0,1,,,,,,,,
https://github.com/lightas/ICCV19_Pose_Guided_Occluded_Person_ReID,"This is the pytorch implementation and dataset of the ICCV2019 paper ""Pose-Guided Feature Alignment for Occluded Person Re-identification""",,136,Python,6827,72,0,25,,,,,,,,
https://github.com/BioMedIA/deepali,"Image, point set, and surface registration in PyTorch.",https://biomedia.github.io/deepali/,20,Python,23979,152,0,3,,,,,,,,
https://github.com/MhLiao/DB,"A PyTorch implementation of ""Real-time Scene Text Detection with Differentiable Binarization"".",,1930,Python,7518,91,0,1,,,,,,,,
https://github.com/Lornatang/TensorFlow2-tutorials,"This is a tutorial from TensorFlow's website, thanks to Google Inc",,10,Python,8779,50,0,2,,,,,,,,
https://github.com/shvetsiya/mask-rcnn,,,12,Python,24671,57,0,1,,,,,,,,
https://github.com/xlliu7/E2E-TAD,[CVPR 2022] An Empirical Study of End-to-end Temporal Action Detection,,77,Python,5134,42,0,2,,,,,,,,
https://github.com/salesforce/warp-drive,Extremely Fast End-to-End Deep Multi-Agent Reinforcement Learning Framework on a GPU (JMLR 2022),,414,Python,10618,140,0,35,,,,,,,,
https://github.com/likenneth/mmgnn_textvqa,A Pytorch implementation of CVPR 2020 paper: Multi-Modal Graph Neural Network for Joint Reasoning on Vision and Scene Text,,45,Python,13244,184,0,16,,,,,,,,
https://github.com/google-research/tapas,End-to-end neural table-text understanding models.,,1048,Python,22849,131,0,4,,,,,,,,
https://github.com/qiqihaer/RandLA-Net-pytorch,RandLA-Net's implementation with Pytorch,,122,C++,7856,19,0,2,,,,,,,,
https://github.com/ipeis/HH-VAEM,Official code for HH-VAEM,,10,Python,8614,39,0,9,,,,,,,,
https://github.com/microsoft/NimbusML,Python machine learning package providing simple interoperability between ML.NET and scikit-learn components.,,279,Python,25155,836,1,150,,,,,,,,
https://github.com/google-research/torchsde,Differentiable SDE solvers with GPU support and efficient sensitivity analysis. ,,1380,Python,5035,63,0,0,,,,,,,,
https://github.com/Jimbwlah/tensorflow-ring-animal-detector,,,40,Python,101119,468,3,19,,,,,,,,
https://github.com/ziplab/LIT,"[AAAI 2022] This is the official PyTorch implementation of ""Less is More: Pay Less Attention in Vision Transformers""",,83,Python,52057,544,0,11,,,,,,,,
https://github.com/open-mmlab/mmeval,A unified evaluation library for multiple machine learning libraries,https://mmeval.readthedocs.io/en/latest/,235,Python,12260,156,0,19,,,,,,,,
https://github.com/patelrajnath/pytorch-dl,"Pytorch based BERT, mBART and NMT training",,10,Python,5912,95,0,10,,,,,,,,
https://github.com/keonlee9420/Comprehensive-Transformer-TTS,"A Non-Autoregressive Transformer based Text-to-Speech, supporting a family of SOTA transformers with supervised and unsupervised duration modelings. This project grows with the research community, aiming to achieve the ultimate TTS",,289,Python,7257,46,0,50,,,,,,,,
https://github.com/iwatake2222/pico-mnist,Number recognition with MNIST on Raspberry Pi Pico + TensorFlow Lite for Microcontrollers,,59,C++,5601,8,1,6,,,,,,,,
https://github.com/SoftwareAG/nyoka,Nyoka is a Python library that helps to export ML models into PMML (PMML 4.4.1 Standard).,,178,Python,213473,138,0,42,,,,,,,,
https://github.com/hpcaitech/FastFold,Optimizing AlphaFold Training and Inference on GPU Clusters,,507,Python,21881,170,0,5,,,,,,,,
https://github.com/anthony-wang/CrabNet,Predict materials properties using only the composition information!,https://doi.org/10.1038/s41524-021-00545-1,72,Python,6137,34,0,1241,,,,,,,,
https://github.com/alibaba/FederatedScope,An easy-to-use federated learning platform,https://www.federatedscope.io,1081,Python,38321,610,0,5,,,,,,,,
https://github.com/Jiawei-Yang/ReMix,"[MICCAI2022] This repository holds the Pytorch implementation for the ReMix augmentation described in the paper ""ReMix: A General and Efficient Framework for Multiple Instance Learning based Whole Slide Image Classification""",,19,Python,5446,95,1,7,,,,,,,,
https://github.com/lolrudy/RBP_Pose,pytorch implementation of RBP-Pose ,,20,Python,19490,140,0,7,,,,,,,,
https://github.com/mit-han-lab/gan-compression,[CVPR 2020] GAN Compression: Efficient Architectures for Interactive Conditional GANs,,1068,Python,11380,251,0,48,,,,,,,,
https://github.com/Fafa-DL/Awesome-Backbones,Integrate deep learning models for image classification | Backbone learning/comparison/magic modification project,,1043,Python,38286,344,0,6,,,,,,,,
https://github.com/pyrates-neuroscience/PyRates,"Open-source, graph-based Python code generator and analysis toolbox for dynamical systems (pre-implemented and custom models). Most pre-implemented models belong to the family of neural population models.",https://pyrates.readthedocs.io/en/latest/,64,Python,13907,85,0,17,,,,,,,,
https://github.com/HyeongseokSon1/KPAC,"[ICCV 2021] Official Tensorflow Implementation for ""Single Image Defocus Deblurring Using Kernel-Sharing Parallel Atrous Convolutions""",,53,Python,6770,21,0,1,,,,,,,,
https://github.com/nadeemlab/DeepLIIF,"Deep Learning Inferred Multiplex ImmunoFluorescence for IHC Image Quantification (https://deepliif.org) [Nature Machine Intelligence'22, CVPR'22, MICCAI'23, Histopathology'23]",https://deepliif.org,116,Python,6175,65,0,93,,,,,,,,
https://github.com/Cadene/tensorflow-model-zoo.torch,"InceptionV3, InceptionV4, Inception-Resnet pretrained models for Torch7 and PyTorch",,289,Python,101493,828,0,70,,,,,,,,
https://github.com/tensorlayer/HyperPose,Library for Fast and Flexible Human Pose Estimation,https://hyperpose.readthedocs.io,1230,Python,11150,117,0,8,,,,,,,,
https://github.com/theEricMa/OTAvatar,This is the official repository for OTAvatar: One-shot Talking Face Avatar with Controllable Tri-plane Rendering [CVPR2023].,,233,Python,7932,71,6,1,,,,,,,,
https://github.com/nguyenvo09/EACL2021,"This is the PyTorch code + data repository for paper ""Hierarchical Multi-head Attentive Network for Evidence-aware Fake News Detection"", EACL 2021",https://www.aclweb.org/anthology/2021.eacl-main.83/,38,Python,16977,178,0,34,,,,,,,,
https://github.com/qubvel/segmentation_models.pytorch,Segmentation models with pretrained backbones. PyTorch.,,8135,Python,6093,87,0,6,,,,,,,,
https://github.com/petewarden/tensorflow_makefile,,,70,C++,93758,804,0,107,,,,,,,,
https://github.com/Sea-Snell/Implicit-Language-Q-Learning,"Official code from the paper ""Offline RL for Natural Language Generation with Implicit Language Q Learning""",https://sea-snell.github.io/ILQL_site/,164,Python,7858,85,0,4,,,,,,,,
https://github.com/guillaumejs2403/ACE,This repository contains the official code for the CVPR 2023 paper ``Adversarial Counterfactual Visual Explanations'',https://guillaumejs2403.github.io/projects/ace.html,32,Python,7834,50,0,2,,,,,,,,
